2019-12-13 23:00:00,7269.68457
2019-12-14 23:00:00,7530.68457
2019-12-15 23:00:00,7529.68457
2019-12-16 23:00:00,7528.68457
2019-12-17 23:00:00,7531.68457
2019-12-18 23:00:00,7546.68457
2019-12-19 23:00:00,7537.68457
2019-12-20 23:00:00,7696.68457
2019-12-21 23:00:00,7941.68457
2019-12-22 23:00:00,8209.684570000001
2019-12-23 23:00:00,8003.684570000001
2019-12-24 23:00:00,8236.684570000001
2019-12-25 23:00:00,8222.684570000001
2019-12-26 23:00:00,8223.684570000001
2019-12-27 23:00:00,8391.684570000001
