2019-12-13 23:00:00,7269.68457
2019-12-14 23:00:00,7263.68457
2019-12-15 23:00:00,7013.68457
2019-12-16 23:00:00,6812.68457
2019-12-17 23:00:00,7016.68457
2019-12-18 23:00:00,7022.68457
2019-12-19 23:00:00,7037.68457
2019-12-20 23:00:00,7311.68457
2019-12-21 23:00:00,7566.68457
2019-12-22 23:00:00,7841.68457
2019-12-23 23:00:00,8064.68457
2019-12-24 23:00:00,8070.68457
2019-12-25 23:00:00,8277.684570000001
2019-12-26 23:00:00,8525.684570000001
2019-12-27 23:00:00,8279.684570000001
