2019-12-13 23:00:00,7269.68457
2019-12-14 23:00:00,7750.68457
2019-12-15 23:00:00,7895.68457
2019-12-16 23:00:00,8138.68457
2019-12-17 23:00:00,8362.684570000001
2019-12-18 23:00:00,8356.684570000001
2019-12-19 23:00:00,8096.684570000001
2019-12-20 23:00:00,7824.684570000001
2019-12-21 23:00:00,7594.684570000001
2019-12-22 23:00:00,7752.684570000001
2019-12-23 23:00:00,7749.684570000001
2019-12-24 23:00:00,7763.684570000001
2019-12-25 23:00:00,7753.684570000001
2019-12-26 23:00:00,7500.684570000001
2019-12-27 23:00:00,7517.684570000001
