2019-12-13 23:00:00,7269.68457
2019-12-14 23:00:00,7436.68457
2019-12-15 23:00:00,7222.68457
2019-12-16 23:00:00,7052.68457
2019-12-17 23:00:00,7322.68457
2019-12-18 23:00:00,7326.68457
2019-12-19 23:00:00,7547.68457
2019-12-20 23:00:00,7310.68457
2019-12-21 23:00:00,7589.68457
2019-12-22 23:00:00,7598.68457
2019-12-23 23:00:00,7827.68457
2019-12-24 23:00:00,8039.68457
2019-12-25 23:00:00,8278.684570000001
2019-12-26 23:00:00,8054.684570000001
2019-12-27 23:00:00,8268.684570000001
