2019-12-13 23:00:00,7269.68457
2019-12-14 23:00:00,7526.68457
2019-12-15 23:00:00,7536.68457
2019-12-16 23:00:00,7323.68457
2019-12-17 23:00:00,7546.68457
2019-12-18 23:00:00,7821.68457
2019-12-19 23:00:00,8072.68457
2019-12-20 23:00:00,8304.684570000001
2019-12-21 23:00:00,8554.684570000001
2019-12-22 23:00:00,8571.684570000001
2019-12-23 23:00:00,8567.684570000001
2019-12-24 23:00:00,8307.684570000001
2019-12-25 23:00:00,8122.684570000001
2019-12-26 23:00:00,8296.684570000001
2019-12-27 23:00:00,8551.684570000001
