2019-12-13 23:00:00,7269.68457
2019-12-14 23:00:00,7265.68457
2019-12-15 23:00:00,7260.68457
2019-12-16 23:00:00,7267.68457
2019-12-17 23:00:00,7263.68457
2019-12-18 23:00:00,7464.68457
2019-12-19 23:00:00,7449.68457
2019-12-20 23:00:00,7715.68457
2019-12-21 23:00:00,7730.68457
2019-12-22 23:00:00,7747.68457
2019-12-23 23:00:00,8014.68457
2019-12-24 23:00:00,8210.684570000001
2019-12-25 23:00:00,8208.684570000001
2019-12-26 23:00:00,8476.684570000001
2019-12-27 23:00:00,8476.684570000001
